,GameID,Game.AwayTeamStartingPitcherID,Game.HomeTeamStartingPitcherID,Game.PointSpread,Game.OverUnder,Game.AwayTeamMoneyLine,Game.HomeTeamMoneyLine
15,51504.0,10005879.0,10008328.0,-1.5,9.5,165.0,-180.0
0,51513.0,10003381.0,10001345.0,-1.5,7.5,150.0,-160.0
1,51510.0,10000001.0,10000330.0,-1.5,8.5,190.0,-210.0
2,51515.0,10000145.0,10001986.0,-1.5,8.0,107.0,-117.0
3,51516.0,10000466.0,10005303.0,1.5,7.0,-108.0,-102.0
4,51514.0,10000095.0,10000807.0,-1.5,8.0,104.0,-114.0
5,51508.0,10000416.0,10000155.0,-1.5,9.0,190.0,-210.0
6,51518.0,10000886.0,10001903.0,1.5,9.5,-149.0,139.0
7,51511.0,10006438.0,10000786.0,1.5,10.0,-116.0,106.0
8,51519.0,10005232.0,10000247.0,-1.5,7.5,125.0,-135.0
9,51512.0,10002058.0,10005294.0,1.5,9.0,-131.0,121.0
10,51521.0,10000556.0,10003360.0,-1.5,8.5,172.0,-182.0
11,51522.0,10000096.0,10005822.0,-1.5,8.5,188.0,-205.0
12,51509.0,10001025.0,10008667.0,-1.5,7.5,205.0,-225.0
13,51520.0,10000567.0,10001203.0,-1.5,9.5,153.0,-163.0
14,51517.0,10008620.0,10002066.0,1.5,8.5,-113.0,103.0
0,51530.0,10006571.0,10000372.0,-1.5,8.0,107.0,-117.0
1,51525.0,10000364.0,10006353.0,-1.5,9.0,-105.0,-105.0
2,51529.0,10008547.0,10001250.0,-1.5,8.5,195.0,-215.0
3,51528.0,10000519.0,10001993.0,-1.5,9.0,178.0,-188.0
4,51527.0,10000014.0,10000986.0,-1.5,8.0,108.0,-118.0
5,51523.0,10004421.0,10007602.0,-1.5,10.0,165.0,-175.0
6,51531.0,10006182.0,10001150.0,-1.5,9.5,110.0,-120.0
7,51524.0,10000970.0,10000931.0,1.5,9.5,-180.0,170.0
8,51526.0,10000291.0,10006797.0,1.5,8.0,-105.0,-105.0
9,51532.0,10000189.0,10005560.0,-1.5,8.5,145.0,-155.0
0,51542.0,10006172.0,10001201.0,-1.5,8.0,148.0,-158.0
1,51537.0,10006816.0,10001350.0,-1.5,7.5,180.0,-190.0
2,51533.0,10005708.0,10000249.0,-1.5,8.0,280.0,-310.0
3,51544.0,10001017.0,10001064.0,-1.5,9.0,170.0,-180.0
4,51534.0,10000432.0,10001335.0,1.5,9.0,-190.0,180.0
5,51541.0,10003325.0,10001240.0,1.5,8.0,110.0,-120.0
6,51535.0,10005913.0,10000794.0,1.5,9.5,-132.0,122.0
7,51539.0,10000613.0,10005351.0,1.5,11.0,-102.0,-108.0
8,51545.0,10000328.0,10005327.0,1.5,8.5,-170.0,160.0
9,51536.0,10000622.0,10005607.0,-1.5,7.5,165.0,-175.0
10,51538.0,10000850.0,10000787.0,-1.5,7.0,-105.0,-105.0
11,51546.0,10000564.0,10001154.0,1.5,9.0,-120.0,110.0
12,51540.0,10007041.0,10007391.0,-1.5,7.5,123.0,-133.0
13,51547.0,10007266.0,10000242.0,-1.5,7.5,150.0,-160.0
14,51543.0,10000371.0,10003322.0,-1.5,8.0,100.0,-110.0
0,51553.0,10007957.0,10001337.0,-1.5,9.0,178.0,-188.0
1,51548.0,10002099.0,10000421.0,-1.5,9.5,188.0,-205.0
2,51559.0,10000101.0,10001303.0,-1.5,9.0,-102.0,-108.0
3,51549.0,10000981.0,10000060.0,1.5,9.5,-177.0,167.0
4,51550.0,10000975.0,10000193.0,-1.5,8.0,157.0,-167.0
5,51557.0,10001065.0,10005315.0,-1.5,7.0,113.0,-123.0
6,51551.0,10001161.0,10007245.0,-1.5,9.5,101.0,-111.0
7,51555.0,10005322.0,10000367.0,-1.5,13.0,125.0,-135.0
8,51562.0,10005311.0,10000694.0,1.5,9.0,-157.0,147.0
9,51552.0,10000425.0,10000071.0,-1.5,7.5,144.0,-154.0
10,51554.0,10005249.0,10003259.0,1.5,8.5,-158.0,148.0
11,51560.0,10000569.0,10000746.0,-1.5,8.5,104.0,-114.0
12,51556.0,10001031.0,10000202.0,1.5,7.5,-120.0,110.0
13,51561.0,10000506.0,10000880.0,-1.5,8.5,156.0,-166.0
14,51558.0,10006824.0,10000184.0,-1.5,8.0,-104.0,-106.0
0,51563.0,10006183.0,10000153.0,-1.5,9.5,200.0,-220.0
1,51573.0,10001191.0,10001290.0,-1.5,9.0,127.0,-137.0
2,51564.0,10000469.0,10001202.0,1.5,10.5,-188.0,178.0
3,51565.0,10000843.0,10003212.0,-1.5,9.0,175.0,-185.0
4,51572.0,10001072.0,10000837.0,1.5,7.0,-153.0,143.0
5,51566.0,10001157.0,10000284.0,1.5,9.5,-115.0,105.0
6,51570.0,10005234.0,10005835.0,-1.5,12.0,144.0,-154.0
7,51574.0,10000335.0,10007573.0,1.5,8.0,-220.0,200.0
8,51576.0,10000573.0,10006689.0,-1.5,9.0,101.0,-111.0
9,51571.0,10001629.0,10003284.0,-1.5,7.5,-105.0,-105.0
10,51575.0,10007274.0,10005787.0,1.5,8.5,-118.0,108.0
11,51568.0,10001243.0,10000426.0,-1.5,7.0,260.0,-290.0
12,51567.0,10002098.0,10005290.0,-1.5,7.0,146.0,-156.0
13,51577.0,10005970.0,10002091.0,-1.5,8.0,153.0,-163.0
14,51569.0,10002077.0,10005331.0,1.5,7.0,-265.0,250.0
0,51584.0,10005368.0,10000007.0,-1.5,7.5,146.0,-156.0
1,51579.0,10000330.0,10005879.0,1.5,9.0,-230.0,210.0
2,51578.0,10000161.0,10000095.0,1.5,8.5,-133.0,123.0
3,51581.0,10001903.0,10006184.0,1.5,8.0,-105.0,-105.0
4,51583.0,10000381.0,10005822.0,-1.5,8.5,160.0,-170.0
5,51585.0,10000555.0,10000556.0,1.5,8.0,-123.0,113.0
6,51582.0,10000247.0,10003142.0,1.5,8.0,-118.0,108.0
7,51580.0,10001105.0,10000096.0,1.5,7.5,-163.0,153.0
0,51590.0,10000807.0,10000466.0,-1.5,8.5,138.0,-148.0
1,51587.0,10006573.0,10000519.0,1.5,10.5,-141.0,131.0
2,51586.0,10000155.0,10006182.0,1.5,9.5,-163.0,153.0
3,51593.0,10001150.0,10006797.0,-1.5,8.0,103.0,-113.0
4,51597.0,10005303.0,10001250.0,-1.5,8.5,184.0,-197.0
5,51588.0,10005294.0,10001025.0,-1.5,9.5,-107.0,-103.0
6,51595.0,10001203.0,10000416.0,-1.5,9.0,-104.0,-106.0
7,51589.0,10001345.0,10000848.0,-1.5,9.0,135.0,-145.0
8,51592.0,10001986.0,10008547.0,1.5,8.5,-119.0,109.0
9,51594.0,10002058.0,10005232.0,-1.5,7.0,131.0,-141.0
10,51596.0,10000372.0,10000001.0,-1.5,9.0,-110.0,100.0
11,51598.0,10002066.0,10000145.0,-1.5,9.0,138.0,-148.0
12,51600.0,10007263.0,10000291.0,-1.5,8.5,100.0,-110.0
13,51591.0,10000786.0,10008620.0,-1.5,8.5,165.0,-175.0
14,51599.0,10003360.0,10006438.0,1.5,8.5,-147.0,137.0
0,51610.0,10000986.0,10000613.0,-1.5,7.5,139.0,-149.0
1,51605.0,10000787.0,10006790.0,1.5,7.5,-112.0,102.0
2,51602.0,10000328.0,10005708.0,1.5,8.5,-205.0,188.0
3,51601.0,10000249.0,10007381.0,1.5,8.5,-275.0,250.0
4,51608.0,10001064.0,10001240.0,1.5,7.0,-119.0,109.0
5,51614.0,10007041.0,10005913.0,-1.5,8.5,180.0,-190.0
6,51611.0,10000564.0,10003325.0,1.5,7.5,-117.0,107.0
7,51603.0,10006353.0,10000189.0,1.5,9.5,-119.0,109.0
8,51613.0,10001993.0,10004421.0,1.5,9.0,-142.0,132.0
9,51609.0,10001201.0,10000371.0,-1.5,8.5,101.0,-111.0
10,51606.0,10000931.0,10005288.0,-1.5,8.0,160.0,-170.0
11,51604.0,10005808.0,10000886.0,-1.5,9.5,157.0,-167.0
12,51607.0,10006816.0,10007391.0,1.5,7.5,-107.0,-103.0
13,51615.0,10000970.0,10005560.0,1.5,7.5,-200.0,185.0
14,51612.0,10000364.0,10006571.0,-1.5,8.5,115.0,-125.0
0,51619.0,10007957.0,10000202.0,1.5,8.0,-136.0,126.0
1,51623.0,10000520.0,10005322.0,-1.5,9.0,126.0,-136.0
2,51618.0,10001031.0,10000425.0,-1.5,8.5,157.0,-167.0
3,51616.0,10005311.0,10002099.0,1.5,8.5,-136.0,126.0
4,51624.0,10000421.0,10001065.0,1.5,8.5,-124.0,114.0
5,51621.0,10001154.0,10005327.0,1.5,9.0,-103.0,-107.0
6,51617.0,10005315.0,10005249.0,-1.5,8.5,157.0,-167.0
7,51622.0,10000432.0,10000242.0,1.5,7.5,-195.0,183.0
8,51620.0,10005351.0,10003322.0,-1.5,8.5,115.0,-125.0
0,51631.0,10001629.0,10000622.0,-1.5,8.0,128.0,-138.0
1,51634.0,10001337.0,10001303.0,1.5,9.5,-131.0,121.0
2,51626.0,10000694.0,10006183.0,-1.5,8.5,130.0,-140.0
3,51630.0,10000367.0,10005361.0,-1.5,10.5,102.0,-112.0
4,51625.0,10003284.0,10000101.0,-1.5,8.5,144.0,-154.0
5,51627.0,10000746.0,10000335.0,-1.5,8.0,187.0,-203.0
6,51636.0,10000193.0,10001161.0,1.5,8.5,-110.0,100.0
7,51628.0,10000981.0,10007266.0,1.5,8.5,-205.0,188.0
8,51635.0,10000184.0,10006824.0,-1.5,8.5,128.0,-138.0
9,51633.0,10000794.0,10006172.0,-1.5,9.0,125.0,-135.0
10,51629.0,10000837.0,10008659.0,-1.5,9.0,189.0,-207.0
11,51638.0,10005331.0,10005234.0,-1.5,8.0,123.0,-133.0
12,51639.0,10000153.0,10001072.0,-1.5,7.0,138.0,-148.0
13,51632.0,10001243.0,10005290.0,-1.5,8.0,234.0,-254.0
14,51637.0,10000569.0,10000880.0,1.5,8.5,-111.0,101.0
0,51641.0,10001353.0,10005879.0,-1.5,9.5,-104.0,-106.0
1,51643.0,10000469.0,10000506.0,1.5,9.5,-255.0,235.0
2,51645.0,10006797.0,10002077.0,-1.5,8.0,280.0,-310.0
3,51647.0,10000381.0,10002098.0,-1.5,8.5,183.0,-194.0
4,51652.0,10000426.0,10001290.0,1.5,7.5,-235.0,215.0
5,51646.0,10005835.0,10000060.0,1.5,9.5,-115.0,105.0
6,51640.0,10000096.0,10001191.0,-1.5,9.5,148.0,-158.0
7,51642.0,10006689.0,10000330.0,-1.5,9.0,170.0,-180.0
8,51644.0,10005787.0,10003142.0,-1.5,9.0,150.0,-160.0
9,51651.0,10007245.0,10000843.0,-1.5,8.5,-105.0,-105.0
10,51650.0,10000515.0,10002091.0,-1.5,9.0,-104.0,-106.0
11,51654.0,10003259.0,10000007.0,-1.5,7.5,164.0,-174.0
12,51649.0,10003212.0,10001157.0,1.5,9.0,-127.0,117.0
13,51653.0,10000161.0,10000556.0,1.5,8.5,-102.0,-108.0
14,51648.0,10001105.0,10000071.0,-1.5,7.5,133.0,-143.0
0,51661.0,10005303.0,10000066.0,-1.5,8.5,102.0,-112.0
1,51663.0,10001345.0,10001903.0,1.5,9.0,-127.0,117.0
2,51656.0,10000416.0,10000519.0,1.5,9.5,-117.0,107.0
3,51660.0,10002058.0,10000696.0,1.5,10.0,-120.0,110.0
4,51655.0,10008547.0,10000095.0,-1.5,8.5,165.0,-175.0
5,51657.0,10001203.0,10007055.0,-1.5,9.5,132.0,-142.0
6,51658.0,10003360.0,10005970.0,1.5,9.5,-245.0,225.0
7,51665.0,10005232.0,10000001.0,1.5,8.5,-117.0,107.0
8,51664.0,10000284.0,10005368.0,-1.5,8.5,140.0,-150.0
9,51659.0,10001240.0,10000848.0,-1.5,9.5,210.0,-230.0
10,51669.0,10000807.0,10000145.0,-1.5,8.5,115.0,-125.0
11,51668.0,10000155.0,10000291.0,1.5,8.5,-145.0,135.0
12,51662.0,10001986.0,10008620.0,-1.5,8.5,172.0,-182.0
13,51667.0,10000555.0,10006438.0,1.5,8.5,-118.0,108.0
14,51666.0,10000247.0,10005822.0,1.5,8.5,-114.0,109.0
0,51677.0,10005288.0,10000372.0,1.5,8.5,-123.0,113.0
1,51671.0,10005708.0,10000328.0,-1.5,8.5,248.0,-270.0
2,51678.0,10006797.0,10000970.0,-1.5,7.0,248.0,-270.0
3,51674.0,10000787.0,10000364.0,1.5,9.5,-121.0,111.0
4,51672.0,10000786.0,10001025.0,1.5,9.5,-140.0,130.0
5,51673.0,10007391.0,10006816.0,-1.5,7.0,150.0,-160.0
6,51670.0,10000613.0,10007263.0,-1.5,7.5,105.0,-115.0
7,51676.0,10000371.0,10002066.0,1.5,9.0,-112.0,102.0
8,51675.0,10001250.0,10006571.0,1.5,8.5,-109.0,-101.0
9,53593.0,10000886.0,10005808.0,1.5,9.5,-137.0,127.0
0,53598.0,10005288.0,10000372.0,-1.5,8.0,108.0,-118.0
1,51684.0,10006182.0,10008649.0,-1.5,9.5,175.0,-185.0
2,51689.0,10006790.0,10001150.0,-1.5,9.0,-107.0,-103.0
3,51690.0,10000839.0,10001201.0,-1.5,8.0,120.0,-130.0
4,51683.0,10004421.0,10005294.0,-1.5,9.0,121.0,-131.0
5,51680.0,10002099.0,10005311.0,-1.5,8.5,176.0,-186.0
6,51692.0,10005315.0,10000432.0,-1.5,7.0,215.0,-235.0
7,51686.0,10000520.0,10005351.0,-1.5,11.5,145.0,-155.0
8,51681.0,10000931.0,10000189.0,1.5,9.0,-140.0,130.0
9,51685.0,10000202.0,10007957.0,-1.5,8.0,148.0,-158.0
10,51693.0,10005560.0,10007041.0,-1.5,8.5,101.0,-111.0
11,51679.0,10005322.0,10006550.0,-1.5,9.0,134.0,-144.0
12,51691.0,10000249.0,10001993.0,1.5,7.0,-192.0,182.0
13,51682.0,10003325.0,10005249.0,-1.5,9.5,159.0,-169.0
14,51688.0,10006935.0,10000986.0,-1.5,8.0,112.0,-122.0
15,51687.0,10005913.0,10003322.0,-1.5,8.5,103.0,-113.0
0,51701.0,10000425.0,10001064.0,-1.5,8.5,130.0,-140.0
1,51703.0,10005290.0,10000193.0,1.5,7.5,-117.0,107.0
2,51697.0,10005327.0,10006353.0,-1.5,9.0,120.0,-130.0
3,51694.0,10006183.0,10000335.0,-1.5,8.0,290.0,-320.0
4,51699.0,10003284.0,10001243.0,-1.5,7.5,110.0,-120.0
5,51704.0,10000242.0,10007081.0,-1.5,8.0,118.0,-128.0
6,51702.0,10001161.0,10000184.0,-1.5,9.0,103.0,-113.0
7,51698.0,10001017.0,10001337.0,-1.5,9.0,185.0,-200.0
8,51707.0,10000837.0,10000981.0,-1.5,7.5,225.0,-245.0
9,51700.0,10005331.0,10000367.0,-1.5,11.0,-102.0,-108.0
10,51695.0,10007564.0,10007266.0,-1.5,9.0,-105.0,-105.0
11,51706.0,10000421.0,10001154.0,1.5,8.5,-165.0,155.0
12,51696.0,10001065.0,10008659.0,-1.5,10.0,183.0,-195.0
13,51705.0,10006824.0,10006172.0,1.5,7.5,-123.0,113.0
0,51714.0,10003259.0,10005835.0,-1.5,11.5,150.0,-160.0
1,51715.0,10000153.0,10000746.0,1.5,9.0,-126.0,116.0
2,51710.0,10001072.0,10002077.0,-1.5,8.0,172.0,-182.0
3,51712.0,10000101.0,10000426.0,-1.5,7.0,248.0,-270.0
4,51709.0,,,1.5,9.0,-123.0,113.0
5,51711.0,10003212.0,10000794.0,1.5,9.5,-182.0,172.0
6,51713.0,10001031.0,10001105.0,-1.5,7.5,144.0,-154.0
7,51717.0,10001157.0,10006824.0,-1.5,8.5,107.0,-117.0
8,51708.0,10001303.0,10000515.0,-1.5,8.5,125.0,-135.0
9,51716.0,10005234.0,10006172.0,-1.5,8.0,109.0,-119.0
0,53600.0,10002091.0,10000519.0,1.5,9.0,-138.0,128.0
1,51722.0,10001191.0,10002098.0,-1.5,8.5,173.0,-183.0
2,51724.0,10005787.0,10001345.0,-1.5,8.5,147.0,-157.0
3,51718.0,10000556.0,10000161.0,-1.5,9.5,119.0,-129.0
4,51720.0,10000880.0,10005879.0,1.5,9.0,-130.0,120.0
5,51728.0,10000848.0,10006797.0,1.5,7.5,-150.0,140.0
6,51723.0,10000247.0,10007245.0,1.5,8.5,-133.0,123.0
7,51721.0,10000694.0,10007055.0,-1.5,9.5,220.0,-240.0
8,51732.0,10000506.0,10000469.0,-1.5,8.5,305.0,-335.0
9,51727.0,10000096.0,10002058.0,-1.5,11.0,190.0,-210.0
10,51726.0,10001629.0,10001986.0,-1.5,7.5,103.0,-113.0
11,51730.0,10005822.0,10003142.0,-1.5,8.5,105.0,-115.0
12,51719.0,10001290.0,10000555.0,-1.5,8.5,135.0,-145.0
13,51725.0,10000071.0,10000807.0,1.5,7.5,-143.0,133.0
14,51731.0,10000060.0,10006689.0,1.5,9.0,-116.0,106.0
15,51729.0,10000007.0,10000843.0,1.5,7.5,-120.0,110.0
16,,,,,,,
0,51738.0,10000095.0,10000066.0,-1.5,8.0,120.0,-130.0
1,51740.0,10005232.0,10005808.0,-1.5,8.5,110.0,-120.0
2,51735.0,10006438.0,10005708.0,1.5,9.0,-114.0,104.0
3,51744.0,10000886.0,10001240.0,1.5,8.0,-169.0,159.0
4,51739.0,10005807.0,10000284.0,1.5,9.5,-110.0,100.0
5,51743.0,10008547.0,10000364.0,-1.5,11.5,210.0,-230.0
6,51742.0,10000381.0,10006816.0,-1.5,8.5,132.0,-142.0
7,51737.0,10001250.0,10000001.0,1.5,9.0,-106.0,-104.0
8,51745.0,10000696.0,10001203.0,-1.5,10.0,116.0,-126.0
9,51746.0,10000613.0,10005368.0,1.5,7.5,-109.0,-101.0
10,51733.0,10000291.0,10000155.0,-1.5,9.0,164.0,-174.0
11,51736.0,10000977.0,10000328.0,-1.5,8.5,230.0,-250.0
12,51747.0,10001025.0,10003360.0,-1.5,8.0,290.0,-320.0
13,51734.0,10001305.0,10007263.0,-1.5,8.5,122.0,-132.0
14,51741.0,10000618.0,10000787.0,1.5,6.5,-112.0,102.0
0,51752.0,10006182.0,10000622.0,-1.5,9.5,173.0,-183.0
1,51748.0,10003325.0,10000249.0,-1.5,8.5,220.0,-240.0
2,51750.0,10005560.0,10002099.0,-1.5,9.0,106.0,-116.0
3,51758.0,10005249.0,10001186.0,1.5,7.5,-173.0,163.0
4,51753.0,10001201.0,10005294.0,1.5,9.5,-138.0,128.0
5,51751.0,10004421.0,10006573.0,-1.5,9.5,151.0,-161.0
6,51762.0,10000189.0,10000970.0,-1.5,7.5,315.0,-345.0
7,51757.0,10007391.0,10005351.0,-1.5,10.5,160.0,-170.0
8,51760.0,10005913.0,10000371.0,-1.5,8.5,114.0,-124.0
9,51755.0,10000839.0,10001330.0,1.5,8.5,-169.0,159.0
10,51761.0,10000786.0,10001993.0,-1.5,9.0,155.0,-165.0
11,51759.0,10000145.0,10002066.0,-1.5,8.5,107.0,-117.0
12,51756.0,10007041.0,10007957.0,-1.5,8.0,139.0,-149.0
13,51749.0,10001903.0,10006550.0,-1.5,8.5,128.0,-138.0
14,51754.0,10006571.0,10008649.0,-1.5,9.0,114.0,-119.0
0,51770.0,10000191.0,10001353.0,1.5,9.5,-115.0,105.0
1,53594.0,10000569.0,10005970.0,1.5,9.0,-178.0,168.0
2,51765.0,10006353.0,10000466.0,-1.5,9.0,135.0,-145.0
3,51764.0,10007081.0,10000931.0,-1.5,9.5,122.0,-132.0
4,51769.0,10001337.0,10005315.0,-1.5,7.5,103.0,-113.0
5,51772.0,10001064.0,10000432.0,-1.5,7.0,215.0,-235.0
6,51773.0,10005311.0,10005357.0,1.5,8.0,-120.0,110.0
7,51763.0,10001065.0,10001017.0,1.5,9.5,-110.0,100.0
8,51766.0,10006873.0,10005288.0,-1.5,8.5,155.0,-165.0
9,51767.0,10000986.0,10005331.0,1.5,7.5,-110.0,100.0
10,51768.0,10000059.0,10000202.0,1.5,7.5,-123.0,113.0
11,51771.0,10008659.0,10003322.0,1.5,8.0,-142.0,132.0
0,51783.0,10000426.0,10000837.0,1.5,7.0,-187.0,177.0
1,51778.0,10000794.0,10000425.0,-1.5,9.0,131.0,-141.0
2,51775.0,10000515.0,10000421.0,-1.5,10.0,148.0,-158.0
3,51777.0,10001031.0,10007564.0,-1.5,10.5,110.0,-120.0
4,51787.0,10007374.0,10000981.0,-1.5,8.0,220.0,-240.0
5,51788.0,10000335.0,10001157.0,1.5,8.0,-164.0,154.0
6,51774.0,10001072.0,10000101.0,1.5,8.0,-144.0,134.0
7,51785.0,10000242.0,10000416.0,1.5,9.0,-122.0,112.0
8,51786.0,10007266.0,10006935.0,-1.5,8.0,195.0,-215.0
9,51780.0,10006172.0,10003259.0,-1.5,8.0,104.0,-114.0
10,51782.0,10005234.0,10008679.0,1.5,8.0,-160.0,150.0
11,51784.0,10002077.0,10000184.0,1.5,7.5,-185.0,175.0
12,51776.0,10001154.0,10006183.0,1.5,8.5,-123.0,113.0
13,51781.0,10000367.0,10001243.0,-1.5,8.5,130.0,-140.0
14,51779.0,10000193.0,10005290.0,-1.5,7.5,138.0,-148.0
0,51793.0,10007245.0,10002098.0,-1.5,8.5,118.0,-128.0
1,51799.0,10001290.0,10000469.0,-1.5,8.0,180.0,-190.0
2,51798.0,10000506.0,10006824.0,-1.5,8.0,180.0,-190.0
3,51790.0,10000555.0,10000153.0,-1.5,9.5,140.0,-150.0
4,51791.0,10000746.0,10000519.0,1.5,9.0,-146.0,136.0
5,51792.0,10001629.0,10000060.0,-1.5,9.5,103.0,-113.0
6,51802.0,10007055.0,10005822.0,-1.5,8.0,101.0,-111.0
7,51789.0,10000556.0,10001191.0,1.5,9.5,-102.0,-108.0
8,51796.0,10005835.0,10001105.0,-1.5,7.5,140.0,-150.0
9,51801.0,10000880.0,10000694.0,1.5,9.5,-120.0,110.0
10,51794.0,10003212.0,10000071.0,-1.5,7.5,133.0,-143.0
11,51795.0,10000843.0,10000807.0,-1.5,8.0,107.0,-117.0
12,51797.0,10000020.0,10000096.0,1.5,7.5,-155.0,145.0
13,51800.0,10005365.0,10005787.0,1.5,8.0,-122.0,112.0
0,51809.0,10000613.0,10008547.0,1.5,7.0,-167.0,157.0
1,51804.0,10007263.0,10001991.0,-1.5,10.5,147.0,-157.0
2,51805.0,10001203.0,10005879.0,1.5,9.5,-115.0,105.0
3,51810.0,10003360.0,10006797.0,1.5,7.5,-152.0,142.0
4,51806.0,10003142.0,10000284.0,1.5,9.5,-110.0,100.0
5,51803.0,10000291.0,10007622.0,1.5,10.5,-135.0,125.0
6,51808.0,10002058.0,10001986.0,1.5,8.0,-123.0,113.0
7,51811.0,10002091.0,10005327.0,1.5,9.0,-116.0,106.0
8,51807.0,10000247.0,10000618.0,-1.5,7.5,171.0,-181.0
9,51812.0,10001345.0,10005232.0,-1.5,8.0,108.0,-118.0
0,51816.0,10001993.0,10001201.0,-1.5,9.5,115.0,-125.0
1,51814.0,10000155.0,10000848.0,-1.5,9.5,110.0,-120.0
2,51822.0,10000977.0,10001305.0,-1.5,9.0,185.0,-200.0
3,51820.0,10000970.0,10001240.0,1.5,7.0,-185.0,175.0
4,51817.0,10000001.0,10005294.0,-1.5,10.0,110.0,-120.0
5,51813.0,10006550.0,10006182.0,1.5,10.0,-147.0,137.0
6,51819.0,10008623.0,10005448.0,1.5,8.5,-105.0,-105.0
7,51821.0,10005808.0,10006571.0,-1.5,9.0,-102.0,-108.0
8,51815.0,10005708.0,10000696.0,-1.5,10.5,134.0,-144.0
9,51823.0,10000066.0,10001250.0,-1.5,8.5,122.0,-132.0
10,51824.0,10006816.0,10000007.0,-1.5,7.0,122.0,-132.0
11,51826.0,10001025.0,10003325.0,-1.5,8.0,185.0,-200.0
12,51827.0,10005368.0,10007041.0,1.5,7.5,-109.0,-101.0
13,51818.0,10000364.0,10000839.0,-1.5,7.5,145.0,-155.0
14,51825.0,10000328.0,10005560.0,1.5,8.0,-175.0,165.0
0,51838.0,10004421.0,10001903.0,-1.5,9.0,159.0,-169.0
1,51831.0,10002032.0,10000372.0,-1.5,10.5,130.0,-140.0
2,51842.0,10007957.0,10000059.0,-1.5,8.5,112.0,-122.0
3,51830.0,10002099.0,10000786.0,-1.5,10.0,111.0,-121.0
4,51837.0,10000432.0,10006797.0,1.5,7.0,-164.0,154.0
5,51832.0,10000371.0,10006353.0,-1.5,9.5,120.0,-130.0
6,51835.0,10005839.0,10005913.0,-1.5,8.5,122.0,-132.0
7,51828.0,10000569.0,10001017.0,1.5,9.5,-150.0,140.0
8,51840.0,10000189.0,10001065.0,-1.5,8.0,190.0,-208.0
9,51841.0,10002066.0,10007081.0,-1.5,7.5,125.0,-135.0
10,51833.0,10005351.0,10005288.0,-1.5,8.0,157.0,-167.0
11,51829.0,10000249.0,10000886.0,1.5,8.5,-155.0,145.0
12,51836.0,10000787.0,10008537.0,1.5,7.0,-158.0,148.0
13,51839.0,10006573.0,10000191.0,1.5,9.5,-123.0,113.0
14,51834.0,10000012.0,10003322.0,-1.5,9.5,-108.0,-102.0
0,51851.0,10001353.0,10001064.0,-1.5,9.0,183.0,-195.0
1,51845.0,10006183.0,10000931.0,-1.5,10.5,152.0,-162.0
2,51846.0,10001154.0,10000193.0,-1.5,12.0,165.0,-175.0
3,51850.0,10000981.0,10005315.0,1.5,7.0,-142.0,132.0
4,51847.0,10006935.0,10000794.0,1.5,9.0,-126.0,116.0
5,51853.0,10000466.0,10005357.0,1.5,8.5,-114.0,104.0
6,51843.0,10006415.0,10000101.0,-1.5,10.0,114.0,-124.0
7,51849.0,10003259.0,10000202.0,1.5,8.0,-112.0,102.0
8,51852.0,10001337.0,10000184.0,1.5,9.0,-139.0,129.0
9,51857.0,10001243.0,10005234.0,-1.5,8.0,122.0,-132.0
10,51855.0,10005970.0,10001072.0,-1.5,7.5,250.0,-275.0
11,51856.0,10000986.0,10001031.0,1.5,7.5,-120.0,110.0
12,51848.0,10000367.0,10005290.0,-1.5,8.5,210.0,-230.0
13,51854.0,10005311.0,10000242.0,1.5,9.0,-145.0,135.0
14,51844.0,10000421.0,10002077.0,-1.5,8.5,171.0,-178.0
0,51865.0,10000694.0,10007374.0,-1.5,9.5,122.0,-132.0
1,51862.0,10000153.0,10000426.0,-1.5,7.5,167.0,-177.0
2,51860.0,10000519.0,10007245.0,-1.5,9.0,185.0,-200.0
3,51866.0,10000746.0,10006824.0,-1.5,8.0,106.0,-116.0
4,51859.0,10000425.0,10008659.0,-1.5,9.5,185.0,-200.0
5,51864.0,10000837.0,10000096.0,1.5,7.5,-133.0,123.0
6,51867.0,10001157.0,10000020.0,-1.5,8.0,130.0,-140.0
7,51863.0,10001105.0,10005835.0,1.5,11.5,-105.0,-105.0
8,51858.0,10000335.0,10007266.0,1.5,8.5,-265.0,245.0
9,51861.0,10000975.0,10000071.0,-1.5,8.0,195.0,-215.0
0,51876.0,10005327.0,10003212.0,-1.5,8.5,180.0,-190.0
1,51877.0,10001203.0,10003142.0,-1.5,8.5,135.0,-145.0
2,51873.0,10001991.0,10001345.0,-1.5,9.5,110.0,-120.0
3,51879.0,10000807.0,10001290.0,-1.5,9.0,111.0,-121.0
4,51871.0,10005879.0,10000284.0,-1.5,9.5,205.0,-225.0
5,51869.0,10002098.0,10005249.0,-1.5,9.0,140.0,-150.0
6,51875.0,10006184.0,10008547.0,1.5,7.5,-101.0,-109.0
7,51878.0,10001191.0,10005787.0,-1.5,9.0,158.0,-168.0
8,51881.0,10005822.0,10000613.0,-1.5,7.5,128.0,-138.0
9,51870.0,10000469.0,10007564.0,1.5,10.5,-175.0,165.0
10,51874.0,10001986.0,10005352.0,-1.5,12.5,130.0,-140.0
11,51882.0,10000555.0,10000556.0,-1.5,8.5,100.0,-110.0
12,51868.0,10007055.0,10000506.0,1.5,9.5,-171.0,161.0
13,51872.0,10000843.0,10000618.0,-1.5,7.5,225.0,-245.0
